ticker,fiscal_period,qoq_rev,yoy_rev,qoq_eps,yoy_eps,momentum,net_margin,gross_margin,oper_margin,roe,de_ratio,current_ratio,cash_ratio,asset_turn,eps_status,eps_surprise
MRK,Q1 2021,-2.932,-11.8603,22.2222,19.5652,-23.3341,29.9144,69.8974,26.6209,11.7571,2.3599,1.0208,0.2648,0.117,0.0,-69.5812
MRK,Q2 2021,7.2927,21.9074,-2.4242,49.0741,42.3751,13.5503,72.7767,14.8746,4.6274,1.7162,1.3085,0.3914,0.1257,0.0,-84.4442
MRK,Q3 2021,15.3657,20.3587,-1.2422,16.9118,32.2003,34.7195,73.7722,37.4259,12.7346,1.607,1.3089,0.4221,0.1407,0.0,-56.293
MRK,Q4 2021,2.79,23.502,8.1761,27.4074,-140.3688,27.7938,71.3483,27.7272,9.823,1.7627,1.2678,0.3391,0.1279,0.0,-63.7293
MRK,Q1 2022,17.6022,49.6283,-19.7674,-16.3636,61.4886,27.1052,66.1656,35.3563,10.5243,1.6046,1.3974,0.3834,0.1491,0.0,-57.4838
MRK,Q2 2022,-8.2259,27.9863,23.913,6.2112,6.0789,27.0267,71.1094,34.7221,9.1048,1.4723,1.3862,0.4176,0.1363,0.0,-63.8445
MRK,Q3 2022,2.5081,13.7221,5.2632,13.2075,-6.6366,21.7127,73.7015,27.4484,7.2949,1.405,1.4593,0.4846,0.1397,0.0,-72.0022
MRK,Q4 2022,-7.5473,2.2853,-11.6667,-7.5581,-21.2167,21.8149,71.9378,25.2133,6.5504,1.3701,1.4737,0.5237,0.1267,0.0,-71.0535
MRK,Q1 2023,4.7505,-8.8925,-6.9182,7.2464,-58.5208,19.4726,72.8998,26.2718,6.0143,1.2982,1.444,0.4197,0.1344,0.0,-72.0729
MRK,Q2 2023,3.7827,3.0288,22.973,6.4327,-24.9575,-39.7406,73.2358,-33.3356,-15.4225,1.6965,1.2814,0.2419,0.1439,0.0,-151.7209
MRK,Q3 2023,6.1656,6.705,7.6923,8.8889,-7.0171,29.7269,73.2866,36.7874,11.4891,1.5842,1.3836,0.3726,0.1496,0.0,-59.9593
MRK,Q4 2023,-8.3448,5.7845,-21.9388,-3.7736,3.4992,-8.38,73.2604,-11.7088,-3.2576,1.8345,1.252,0.2662,0.1371,0.0,-110.1234
MRK,Q1 2024,7.8264,8.8907,35.9477,40.5405,17.7833,30.187,77.5594,36.5135,11.7801,1.6185,1.2528,0.2223,0.149,0.0,-52.1628
MRK,Q2 2024,2.1363,7.1633,2.8846,17.5824,4.1344,33.8568,76.7565,38.0338,12.4977,1.5804,1.466,0.4338,0.1431,0.0,-55.7967
MRK,Q3 2024,3.3826,4.3541,-11.6822,-3.5714,-2.3509,18.953,75.5058,23.9179,7.0848,1.6376,1.3642,0.4932,0.1417,0.0,-74.2583
MRK,Q4 2024,-6.2016,6.7943,0.0,23.5294,1.0097,23.9567,75.4992,27.829,8.0717,1.5254,1.1496,0.4659,0.1334,0.0,-67.0844
NEE,Q1 2021,-15.2218,-19.2283,-60.6452,-69.5,-31.988,44.7128,75.6844,17.5792,3.6431,1.8962,0.5219,0.0926,0.0281,0.0,-70.8144
NEE,Q2 2021,5.3945,-6.589,13.1148,-72.2892,8.9255,6.519,71.9124,13.1653,0.5675,1.9927,0.4793,0.0526,0.0291,0.0,-95.6355
NEE,Q3 2021,11.2809,-8.6729,5.7971,-73.3577,5.4513,10.2288,68.3524,8.3753,0.9994,2.1115,0.4679,0.0338,0.0314,0.0,-93.4726
NEE,Q4 2021,15.4691,14.8123,-36.9863,-70.3226,19.0189,23.8605,77.5268,25.7233,2.6364,2.0855,0.5327,0.0366,0.0358,0.0,-51.9685
NEE,Q1 2022,-42.7269,-22.4369,43.4783,8.1967,-3.2087,-15.6055,52.7336,-27.6125,-1.3755,3.4208,0.49,0.0659,0.0199,0.0,-118.4274
NEE,Q2 2022,79.3426,31.9837,13.6364,8.6957,38.5727,26.6255,69.3421,18.2713,4.151,3.5652,0.5344,0.1067,0.0342,0.0,-42.2149
NEE,Q3 2022,29.6353,53.7529,1.3333,4.1096,62.4258,25.2419,71.2308,25.1674,3.6281,2.3459,0.4638,0.0902,0.043,0.0,-27.178
NEE,Q4 2022,-8.2602,22.1562,-26.3158,21.7391,7.3439,24.6918,75.6489,27.904,3.0787,2.215,0.5053,0.06,0.0388,0.0,-36.3629
NEE,Q1 2023,8.9552,132.3875,41.0714,19.697,154.8245,31.0602,79.6456,43.8356,3.9374,2.1212,0.5339,0.0896,0.0406,0.0,-9.9237
NEE,Q2 2023,9.4253,41.7905,0.0,5.3333,9.8068,38.0324,81.5077,38.0052,5.1401,2.0947,0.5276,0.0634,0.0437,1.0,4.6439
NEE,Q3 2023,-2.4085,6.7421,10.1266,14.4737,-47.0108,16.9967,78.3324,25.502,2.1549,2.0348,0.4999,0.055,0.0418,0.0,-57.1429
NEE,Q4 2023,-4.0993,11.5834,-36.7816,-1.7857,-10.5728,17.5923,82.8875,32.9456,2.05,2.0071,0.5493,0.0962,0.0388,0.0,-61.6026
NEE,Q1 2024,-16.6764,-14.6665,41.8182,-1.2658,-147.054,39.5742,78.9566,34.1127,3.8189,2.03,0.5112,0.0662,0.0318,0.0,-20.4676
NEE,Q2 2024,5.8977,-17.4173,16.6667,15.1899,-59.2078,26.726,78.9092,27.0391,2.729,2.1079,0.4881,0.0591,0.0329,0.0,-49.0129
NEE,Q3 2024,24.6828,5.5075,8.7912,13.7931,-1.2345,24.4747,80.8246,34.6901,3.1106,2.1243,0.4108,0.0763,0.0407,0.0,-42.5541
NEE,Q4 2024,-28.8357,-21.7069,-44.4444,0.0,-33.2903,22.3398,79.7214,16.8431,1.9766,2.1242,0.4713,0.0586,0.0283,0.0,-66.3391
NFLX,Q1 2021,7.8086,24.1967,110.7692,69.1358,-3.3791,23.8259,45.9953,27.3597,13.2467,2.1142,1.2695,1.0555,0.1785,0.0,-80.6482
NFLX,Q2 2021,2.4918,19.4118,10.9489,68.8889,-5.4743,18.429,45.272,25.166,9.7593,1.9552,1.2261,0.9929,0.1792,0.0,-85.4619
NFLX,Q3 2021,1.9299,16.2817,-20.3947,18.6275,-6.421,19.3636,43.7882,23.4551,9.462,1.7908,1.1698,0.9351,0.1751,0.0,-85.9657
NFLX,Q4 2021,3.018,16.0266,-62.3967,-30.0,-5.501,7.8792,32.0358,8.1949,3.8325,1.813,0.9506,0.7101,0.1729,0.0,-95.0683
NFLX,Q1 2022,2.0553,9.8347,263.7363,20.8029,-14.362,20.3037,45.541,25.0595,9.1054,1.5838,1.0463,0.7764,0.1736,0.0,-82.7656
NFLX,Q2 2022,1.3012,8.5587,-9.3656,-1.3158,-10.853,18.0794,41.1459,19.8024,7.5537,1.4298,1.0454,0.7759,0.172,0.0,-86.0302
NFLX,Q3 2022,-0.559,5.908,-29.0,-11.9835,-10.3737,17.6421,39.5797,19.3426,6.8113,1.3169,1.1353,0.7873,0.1666,0.0,-86.1542
NFLX,Q4 2022,-0.9278,1.8515,-74.6479,-40.6593,-14.1751,0.7041,31.1752,7.0033,0.2661,1.3388,1.1684,0.649,0.1616,0.0,-99.5618
NFLX,Q1 2023,3.941,3.7334,424.0741,-14.5015,-6.1013,15.9912,41.1429,21.0049,5.9791,1.2673,1.2605,0.8074,0.1649,0.0,-85.345
NFLX,Q2 2023,0.3161,2.7247,-1.4134,-7.0,-5.8341,18.1697,42.9181,22.3173,6.5154,1.2257,1.3263,0.8832,0.1611,0.0,-85.9791
NFLX,Q3 2023,4.3283,7.7733,21.5054,59.1549,1.8653,19.6381,42.2737,22.4358,7.5875,1.2391,1.2927,0.8818,0.1726,0.0,-84.3017
NFLX,Q4 2023,3.4087,12.4906,-35.6932,303.7037,10.6392,10.6176,39.9118,16.9381,4.5552,1.367,1.1193,0.8032,0.1813,0.0,-93.3957
NFLX,Q1 2024,6.0866,14.8127,102.2936,55.8304,11.0793,24.889,46.8854,28.094,10.9158,1.2854,1.068,0.7562,0.1919,0.0,-77.0298
NFLX,Q2 2024,2.0156,16.7578,4.5351,65.233,14.0331,22.463,45.8733,27.2283,9.7107,1.2204,0.9483,0.6533,0.1947,0.0,-82.1039
NFLX,Q3 2024,2.7763,15.0209,5.2061,43.0678,7.2476,24.0568,47.8876,29.6139,10.4024,1.3011,1.1328,0.6965,0.1879,0.0,-80.2186
NFLX,Q4 2024,4.2934,16.0049,-18.3505,81.6514,3.5143,18.2365,43.7139,22.1809,7.5519,1.1674,1.218,0.7257,0.1911,0.0,-88.7397
NOW,Q1 2021,8.8,30.0191,15.3153,37.6344,-2.5662,6.0294,78.0147,7.1324,2.7,1.9048,1.2347,0.497,0.1542,0.0,-95.5638
NOW,Q2 2021,3.6029,31.5593,-5.4688,28.7234,3.1272,4.1874,76.6501,3.6196,1.8015,1.8052,1.0811,0.3485,0.1534,0.0,-96.5517
NOW,Q3 2021,7.3101,31.25,10.7438,27.619,1.2029,4.1667,76.8519,4.8942,1.7827,1.6819,1.1308,0.3692,0.1595,0.0,-96.1402
NOW,Q4 2021,6.746,29.12,9.7015,32.4324,-2.274,1.6109,76.8278,2.1685,0.7037,1.9223,1.0548,0.3492,0.1495,0.0,-98.3052
NOW,Q1 2022,6.6914,26.6176,14.966,32.0313,-3.4015,4.3554,78.5714,5.0523,1.8764,1.7503,1.1216,0.4641,0.1566,0.0,-95.6163
NOW,Q2 2022,1.7422,24.3435,-1.1834,38.0165,-7.2158,1.1416,77.7968,1.2557,0.4769,1.6471,1.1242,0.3508,0.1578,0.0,-98.7161
NOW,Q3 2022,4.5091,21.0979,10.1796,37.3134,-10.1521,4.3692,78.154,4.97,1.7687,1.4554,1.2356,0.2816,0.1649,0.0,-94.9554
NOW,Q4 2022,5.953,20.1983,9.2391,36.7347,-8.9217,7.732,78.6082,7.9897,2.9809,1.6429,1.1081,0.2448,0.1459,0.0,-89.6993
NOW,Q1 2023,8.0412,21.7189,1.99,21.3018,-4.8987,7.1565,79.1031,6.8702,2.6786,1.4311,1.1689,0.3215,0.154,0.0,-91.2202
NOW,Q2 2023,2.5763,22.7169,-4.878,16.7665,-1.6266,48.5581,78.093,5.4419,15.0736,1.1546,1.145,0.2884,0.1441,0.0,-39.4379
NOW,Q3 2023,6.4186,24.959,23.0769,30.4348,3.8612,10.5769,78.3217,10.0962,3.3695,1.1012,1.0795,0.1985,0.1516,0.0,-87.3422
NOW,Q4 2023,6.5122,25.6186,11.25,32.8358,5.4203,12.105,78.8264,11.0792,3.8673,1.2794,1.0559,0.2576,0.1402,0.0,-84.337
NOW,Q1 2024,6.8117,24.1889,8.6142,41.4634,2.47,13.3308,80.0231,12.7545,4.2803,1.1641,1.0482,0.2923,0.1484,0.0,-78.717
NOW,Q2 2024,0.922,22.186,-1.0345,47.1795,-0.5308,9.9734,78.9874,9.1359,3.0233,1.101,1.1184,0.301,0.1443,0.0,-84.075
NOW,Q3 2024,6.4713,22.2465,20.2091,43.75,-2.7125,15.4451,79.1205,14.9446,4.6502,0.9843,1.1341,0.2778,0.1517,0.0,-75.4912
NOW,Q4 2024,5.7204,21.3377,9.8551,41.9476,-4.2808,12.9861,78.6608,12.648,3.9963,1.1212,1.0992,0.2757,0.1451,0.0,-76.7438
NVDA,Q1 2021,13.1521,83.7987,20.1835,57.8313,45.06,33.775,64.1053,34.5522,10.1843,0.6404,4.5272,0.2443,0.1838,0.0,-97.1898
NVDA,Q2 2021,14.9444,68.3135,22.9008,109.0909,18.4104,36.4838,64.7764,37.5596,11.2262,0.8277,5.8017,1.2653,0.1684,0.0,-96.636
NVDA,Q3 2021,9.1594,50.2962,8.6957,89.1892,-6.5054,34.6896,65.1978,37.6038,10.3538,0.7074,7.1445,0.3566,0.1748,0.0,-96.3603
NVDA,Q4 2021,7.6024,52.7683,-69.7143,-51.3761,-8.3589,39.2909,65.4063,38.8591,11.2844,0.6604,6.6503,0.4591,0.173,0.0,-96.3994
NVDA,Q1 2022,8.4391,46.4052,5.6604,-57.2519,-37.3935,19.5222,65.5285,38.8634,6.1474,0.7178,5.3173,0.6988,0.1833,0.0,-98.0888
NVDA,Q2 2022,-19.112,3.0275,8.9286,-62.1118,-65.286,9.7852,43.4815,7.4433,2.7504,0.8228,3.6205,0.3979,0.1542,0.0,-99.2911
NVDA,Q3 2022,-11.5304,-16.5001,7.377,-62.5714,-66.7963,11.4652,53.566,10.1332,3.1852,0.8965,3.3877,0.4085,0.1465,0.0,-99.2368
NVDA,Q4 2022,2.0233,-20.8295,-29.771,-13.2075,-73.5979,23.368,63.3449,20.7569,6.3979,0.8634,3.5156,0.5164,0.1469,0.0,-98.3018
NVDA,Q1 2023,18.8564,-13.2239,-11.9565,-27.6786,-59.6292,28.4066,64.6274,29.7553,8.332,0.8132,3.4274,0.6996,0.1618,0.0,-97.3746
NVDA,Q2 2023,87.8059,101.4767,11.1111,-26.2295,98.4492,45.8133,70.0526,50.3443,22.501,0.8019,2.7866,0.5596,0.2726,0.0,-93.4503
NVDA,Q3 2023,34.1527,205.5134,24.4444,-14.5038,222.0135,51.0099,73.9514,57.489,27.786,0.6278,3.5884,0.6064,0.3346,0.0,-90.4707
NVDA,Q4 2023,21.9812,265.2785,119.6429,167.3913,286.108,55.5807,75.9671,61.5934,28.5844,0.5293,4.1713,0.6848,0.3363,0.0,-86.5297
NVDA,Q1 2024,17.8302,262.1246,55.2846,371.6049,275.3485,57.1379,78.352,64.9247,30.2816,0.5684,3.5295,0.4984,0.3379,0.0,-85.1133
NVDA,Q2 2024,15.3433,122.4032,28.7958,446.6667,20.9265,55.2563,75.1465,62.0573,28.5417,0.4655,4.269,0.613,0.3525,0.0,-83.5669
NVDA,Q3 2024,16.7843,93.6093,21.748,434.8214,-111.9041,55.0396,74.5568,62.3368,29.3009,0.457,4.1046,0.5526,0.3654,0.0,-80.8491
NVDA,Q4 2024,12.1116,77.9442,-87.98,-70.7317,-187.3343,56.1669,73.0289,61.107,27.848,0.4068,4.4399,0.4759,0.3524,0.0,-77.9438
PEP,Q1 2021,-34.0013,6.7646,-22.6027,10.7843,-0.9736,11.5655,54.9865,15.6005,12.1967,5.4914,0.934,0.2495,0.1625,0.0,-87.4037
PEP,Q2 2021,29.6694,20.5205,35.3982,22.4,23.5846,12.2704,53.7909,16.2825,15.3137,4.9998,0.9142,0.2307,0.208,0.0,-84.4522
PEP,Q3 2021,5.058,11.5969,11.7647,16.3265,6.3433,11.0159,53.4697,15.6471,13.9087,4.832,0.9455,0.2594,0.2165,0.0,-87.5151
PEP,Q4 2021,25.0582,12.4382,-9.9415,5.4795,3.6446,5.2361,51.9566,10.1473,8.1853,4.7196,0.8308,0.2134,0.2733,0.0,-91.941
PEP,Q1 2022,-35.8365,9.3117,-18.8312,10.6195,2.5471,26.3025,54.1173,13.5,23.2587,4.0743,0.8652,0.2541,0.1743,0.0,-69.3738
PEP,Q2 2022,24.8457,5.2454,39.2,13.7255,-15.2752,7.0655,53.4487,16.9246,7.6524,3.9857,0.8314,0.1985,0.2172,0.0,-91.5164
PEP,Q3 2022,8.6329,8.8266,5.1724,7.0175,-2.7703,12.298,53.0836,15.3293,14.1207,3.9366,0.9177,0.2501,0.2326,1.0,511.875
PEP,Q4 2022,27.4225,10.884,-10.3825,6.4935,-1.5542,1.8503,52.0646,8.4976,2.9989,4.3371,0.8041,0.185,0.3037,0.0,-8.439
PEP,Q1 2023,-36.2552,10.1605,-15.8537,10.4,0.8488,10.826,55.2393,14.7316,11.2489,4.4173,0.868,0.1846,0.1918,1.0,484.1667
PEP,Q2 2023,25.0813,10.3684,42.029,12.6437,5.123,12.3107,54.6591,16.3919,15.4165,4.3804,0.8425,0.2065,0.2327,1.0,504.303
PEP,Q3 2023,5.0668,6.7453,9.1837,16.9399,-2.0813,13.1838,54.4834,17.1193,16.2994,4.269,0.8772,0.3067,0.2346,1.0,476.1795
PEP,Q4 2023,18.7481,-0.5215,-19.6262,4.878,-11.4055,4.675,52.9731,9.3716,6.9861,4.3922,0.8516,0.3069,0.2771,1.0,33.662
PEP,Q1 2024,-34.4704,2.2638,-5.814,17.3913,-7.8967,11.189,54.8055,14.8877,10.641,4.2131,0.8601,0.2662,0.1824,1.0,109.169
PEP,Q2 2024,23.2932,0.8019,33.3333,10.2041,-9.5665,13.7016,55.9175,17.9903,15.7457,4.0834,0.8252,0.204,0.2261,1.0,119.8235
PEP,Q3 2024,3.6354,-0.5714,8.7963,9.8131,-7.3166,12.5649,55.4183,16.7074,14.9452,4.1269,0.8858,0.2411,0.232,1.0,85.5652
PEP,Q4 2024,19.1475,-0.237,-17.0213,13.3721,0.2845,5.4816,52.559,8.1306,8.3815,4.4739,0.8189,0.2697,0.2793,0.0,-21.6549
PFE,Q1 2021,27.0325,43.9651,49.1228,25.0,67.1012,33.5974,71.3626,32.5847,7.0817,1.3061,1.4833,0.0663,0.0914,1.0,0.3908
PFE,Q2 2021,30.1943,91.5957,12.9412,50.0,117.229,29.4407,62.9822,30.8164,7.913,1.4166,1.3687,0.0665,0.1112,1.0,11.9551
PFE,Q3 2021,27.176,133.8718,11.4583,52.8571,152.8229,33.8922,58.6769,31.4333,10.7232,1.3588,1.385,0.047,0.1341,1.0,17.9268
PFE,Q4 2021,-0.8196,108.6112,-18.6916,52.6316,-411.4105,14.2336,59.1576,23.4709,4.3803,1.3428,1.3989,0.0456,0.1314,0.0,-62.472
PFE,Q1 2022,7.6475,76.7773,105.7471,110.5882,32.8123,30.6457,61.0927,37.4031,9.5108,1.2234,1.3859,0.0629,0.1396,0.0,-26.6859
PFE,Q2 2022,8.1096,46.7908,15.6425,115.625,-44.8049,35.704,68.827,44.73,11.324,1.2327,1.423,0.0375,0.1421,0.0,-16.0664
PFE,Q3 2022,-18.3981,-5.8124,-7.7295,78.5047,-139.6841,38.0334,73.2176,42.9587,9.2686,1.103,1.5888,0.0293,0.1159,0.0,-46.4948
PFE,Q4 2022,11.0301,5.4409,-40.3141,31.0345,-103.1703,19.8647,61.6153,24.257,5.2057,1.056,0.9867,0.008,0.1275,0.0,-24.0085
PFE,Q1 2023,-26.4571,-27.9646,-7.0175,-40.7821,-104.742,29.9757,73.5678,35.5586,5.4733,0.9323,1.3697,0.0592,0.0945,0.0,-2.6238
PFE,Q2 2023,-29.6402,-53.118,-38.6792,-68.599,-99.9089,17.8841,75.1115,18.7606,2.3425,1.2173,2.1171,0.076,0.0591,0.0,-53.7079
PFE,Q3 2023,3.7367,-40.4011,0.0,-65.9686,-34.5887,-17.6475,31.3,-21.85,-2.4494,1.212,2.3771,0.1011,0.0627,0.0,-151.4268
PFE,Q4 2023,7.9899,-42.033,-118.4615,-110.5263,-47.4739,-23.1229,48.092,-12.8483,-3.7731,1.5367,0.7693,0.0506,0.0643,0.0,-169.3837
PFE,Q1 2024,2.1139,-19.5131,-558.3333,-48.1132,8.4515,20.937,77.2886,28.2498,3.3654,1.3887,1.0473,0.0178,0.0673,0.0,-29.3974
PFE,Q2 2024,-10.7205,2.1298,-18.1818,-30.7692,55.2478,0.3011,75.1562,17.0368,0.0455,1.4575,0.8632,0.024,0.0614,0.0,-98.8906
PFE,Q3 2024,33.2606,31.1963,37.7778,-4.6154,71.5974,25.2246,70.2672,29.8514,4.824,1.3712,1.0003,0.0253,0.0807,1.0,33.5424
PFE,Q4 2024,0.3559,21.9218,-14.5161,-541.6667,63.9548,2.3137,66.7361,-6.7609,0.4644,1.4113,1.1713,0.0243,0.0832,0.0,-89.1791
QCOM,Q1 2021,-1.33,62.2021,-10.1124,81.8182,57.3487,29.8118,57.6321,30.674,33.2656,4.0785,2.1459,0.7672,0.2197,0.0,-15.102
QCOM,Q2 2021,-3.643,52.1281,-1.875,106.5789,47.4312,22.2054,56.7486,27.2968,23.7338,4.0065,2.0175,0.6615,0.2135,0.0,-45.2394
QCOM,Q3 2021,1.5753,64.7251,33.121,84.9558,113.9415,25.1489,57.7667,27.2333,24.789,3.7412,1.7184,0.6456,0.2079,0.0,-58.1382
QCOM,Q4 2021,15.8313,11.862,29.6651,52.2472,-61.5074,29.97,57.8299,31.084,28.1206,3.1447,1.6301,0.5778,0.2264,0.0,-25.0333
QCOM,Q1 2022,14.6637,29.9939,-6.2731,58.75,-32.2082,31.7515,59.8038,36.0953,29.9921,2.7783,1.6477,0.5383,0.25,0.0,-5.9188
QCOM,Q2 2022,4.2877,40.6931,4.3307,68.7898,-11.4349,26.2809,58.3662,34.5575,22.0138,2.324,1.6088,0.534,0.252,0.0,-28.4849
QCOM,Q3 2022,-2.0423,35.6824,19.2453,51.1962,-29.0427,34.1075,55.962,40.8925,23.2428,1.93,1.6061,0.2262,0.2326,0.0,-32.7045
QCOM,Q4 2022,4.1971,22.0544,2.2152,19.1882,10.1924,25.2128,57.2795,32.172,15.9496,1.721,1.7256,0.2309,0.2325,0.0,-37.2659
QCOM,Q1 2023,-16.9548,-11.6021,-30.9598,-12.2047,-41.596,23.6183,57.2651,26.0488,11.882,1.6589,2.0713,0.472,0.1892,0.0,-39.4529
QCOM,Q2 2023,-1.9867,-16.9205,-3.5874,-18.8679,-57.6136,18.372,55.2237,22.5337,8.6506,1.4552,2.3931,0.4376,0.1918,0.0,-60.6469
QCOM,Q3 2023,-8.8841,-22.7231,-11.1628,-39.557,-58.4055,21.3348,55.1296,21.5714,8.7228,1.3707,2.3935,0.7115,0.1725,0.0,-63.9866
QCOM,Q4 2023,2.1299,-24.2563,19.8953,-29.1022,-46.3107,17.2634,55.0458,16.3365,6.9042,1.365,2.3913,0.8995,0.1691,0.0,-64.9265
QCOM,Q1 2024,15.1083,4.9878,-0.8734,1.7937,16.5899,27.851,56.5979,29.4716,12.0002,1.261,2.5307,0.8781,0.1906,0.0,-10.1667
QCOM,Q2 2024,-5.4957,1.2291,-6.6079,-1.3953,18.1496,24.7737,56.268,24.9228,9.5059,1.1728,2.6118,0.9936,0.1766,0.0,-42.3158
QCOM,Q3 2024,0.0426,11.1466,19.8113,32.9843,33.8697,22.6658,55.5627,23.6453,8.6299,1.1379,2.3675,0.7884,0.1781,0.0,-58.5283
QCOM,Q4 2024,9.0599,18.6884,9.0551,20.9607,42.9447,28.5045,56.394,25.205,11.1136,1.0992,2.3821,0.741,0.1857,0.0,-28.837
SYK,Q1 2021,-7.2501,10.1728,-20.4,-4.3269,8.125,7.6398,63.4708,11.7632,2.2367,1.4778,2.2714,0.5662,0.1182,0.0,-83.5195
SYK,Q2 2021,8.6264,55.3546,5.5276,94.4444,79.6285,13.7867,64.5552,18.817,4.2836,1.4384,2.1242,0.527,0.1274,0.0,-74.9952
SYK,Q3 2021,-3.1206,11.3192,10.9524,66.4286,7.1375,10.5288,63.5096,14.1827,3.0893,1.4083,2.1263,0.5761,0.1218,0.0,-81.2963
SYK,Q4 2021,13.0048,10.3003,19.3133,11.2,7.1292,14.0821,64.7735,17.5282,4.4498,1.3278,2.202,0.6472,0.1357,0.0,-73.2217
SYK,Q1 2022,-9.0619,8.1457,-24.8201,5.0251,-2.0271,7.5556,63.9532,10.7836,2.1467,1.4018,1.9794,0.3308,0.1183,0.0,-84.8746
SYK,Q2 2022,5.0994,4.6344,11.0048,10.4762,-50.7202,14.6005,62.8978,17.2713,4.1853,1.2988,2.0039,0.2371,0.1247,0.0,-80.8175
SYK,Q3 2022,-0.3116,7.6683,-2.1552,-2.5751,-3.651,18.2184,62.1121,17.9504,4.9566,1.1857,2.0385,0.3107,0.1245,0.0,-76.1921
SYK,Q4 2022,16.142,10.6573,24.6696,1.7986,0.357,10.8228,62.2068,20.569,3.3883,1.2198,1.6302,0.2926,0.141,0.0,-83.1148
SYK,Q1 2023,-8.1507,11.7661,-29.3286,-4.3062,3.6204,12.3901,63.1226,15.383,3.504,1.1799,1.7312,0.2849,0.1297,0.0,-82.3303
SYK,Q2 2023,4.5626,11.1952,19.5,3.0172,6.5608,14.7718,63.6709,19.3155,4.2509,1.1548,1.5418,0.2128,0.1336,0.0,-83.7898
SYK,Q3 2023,-1.7414,9.6004,1.2552,6.6079,1.9321,14.0966,64.3308,18.9652,3.8648,1.1247,1.481,0.2494,0.129,0.0,-82.8275
SYK,Q4 2023,18.4559,11.7839,34.7107,15.1943,1.1266,19.6561,63.6801,22.2356,6.1475,1.1466,1.5804,0.3751,0.1457,0.0,-68.1282
SYK,Q1 2024,-9.8366,9.7321,-27.9141,17.5,-2.034,15.0296,63.5705,18.5962,4.1102,1.0552,1.7098,0.335,0.1331,0.0,-81.9083
SYK,Q2 2024,3.4141,8.5268,18.7234,16.7364,-2.6684,15.2158,63.0026,19.6791,4.1747,0.9801,1.6813,0.2706,0.1386,0.0,-85.9845
SYK,Q3 2024,1.3279,11.9169,0.0,15.2893,2.3165,15.1802,64.0153,19.7852,4.1392,1.1754,1.9133,0.502,0.1253,1.0,775.36
SYK,Q4 2024,17.146,10.6793,39.0681,19.0184,-1.1047,8.4835,64.8539,23.8813,2.6461,1.0825,1.9494,0.4795,0.1498,1.0,496.3333
T,Q1 2021,158.7539,2.7116,4.0541,-12.5,7.2803,17.1829,52.0085,17.4355,4.1239,1.9877,0.8192,0.1481,0.0803,0.0,-10.4872
T,Q2 2021,-18.66,-12.7228,0.0,-7.2289,-3.8099,4.3928,54.7902,21.1863,0.873,2.0288,0.7655,0.1445,0.0656,0.0,-91.3004
T,Q3 2021,-12.3503,-26.0132,0.0,-1.2821,-20.9715,18.8917,57.1187,20.2452,3.2641,2.0176,0.7013,0.2607,0.0573,0.0,-78.9124
T,Q4 2021,-0.7374,83.1164,-1.2987,2.7027,146.8485,16.218,54.2531,16.0862,2.7429,2.0003,1.6075,0.181,0.0564,0.0,-68.9286
T,Q1 2022,-4.4477,-32.379,6.5789,5.1948,-35.0906,16.1887,57.1385,18.6356,2.5783,2.094,0.9317,0.4675,0.0515,0.0,-61.1696
T,Q2 2022,-0.2322,-17.0593,-14.8148,-10.3896,-4.3365,14.0235,58.3679,18.8476,3.0723,2.1516,0.7011,0.0817,0.0695,0.0,-82.3815
T,Q3 2022,1.3494,-4.0956,-13.0435,-22.0779,21.9176,20.0579,59.3882,20.3908,4.305,2.0466,0.618,0.0464,0.0704,0.0,-83.2991
T,Q4 2022,4.3271,0.7976,-6.6667,-26.3158,-82.3189,-75.0311,133.3025,18.0614,-22.0906,2.7842,0.5894,0.0659,0.0778,0.0,-214.1262
T,Q1 2023,-3.8414,1.4371,5.3571,-27.1605,33.8161,14.0283,59.0862,19.9144,3.9023,2.6999,0.5142,0.0485,0.0752,0.0,-75.1689
T,Q2 2023,-0.7366,0.9243,1.6949,-13.0435,17.9837,15.0048,60.4673,21.4126,3.8028,2.4601,0.6771,0.1759,0.0732,0.0,-82.5424
T,Q3 2023,1.4473,1.0219,5.0,5.0,5.1175,11.5157,60.2834,21.0412,2.9167,2.394,0.6892,0.1459,0.0746,0.0,-89.4659
T,Q4 2023,5.5091,2.1664,-7.9365,3.5714,1.3688,6.8328,128.8083,18.2999,1.8323,2.4088,0.7131,0.1315,0.0787,0.0,-90.1867
T,Q1 2024,-6.227,-0.3683,-3.4483,-5.0847,-1.8054,11.4726,60.1905,20.0013,2.8567,2.3121,0.6791,0.0785,0.0752,0.0,-73.0229
T,Q2 2024,-0.7693,-0.4011,0.0,-6.6667,-1.3254,12.0717,61.6002,20.9417,2.9648,2.2807,0.704,0.0729,0.0749,0.0,-83.6821
T,Q3 2024,1.3961,-0.4514,5.3571,-6.3492,-1.4733,-0.5759,77.834,21.6397,-0.1471,2.3293,0.7329,0.0636,0.0767,0.0,-100.785
T,Q4 2024,6.901,0.8619,-15.2542,-13.7931,-1.3044,12.6324,78.8315,16.5335,3.3936,2.2838,0.665,0.0704,0.0818,0.0,-80.3719
TGT,Q1 2021,-14.6159,23.3597,37.3333,21.8935,12.0815,8.6664,30.9171,9.8111,14.0183,2.374,1.0717,0.4203,0.4794,1.0,589.6066
